millis,stamp,datetime,accX,accY,accZ,gyroX,gyroY,gyroZ,compX,compY,compZ
724878, 1709828771, "2024/3/7 16:26:11",  43,  -15,  1042,  -2,  3,  -8,  -33,  -12,  -39
725003, 1709828771, "2024/3/7 16:26:11",  35,  -44,  932,  5,  7,  -8,  -30,  -12,  -41
725128, 1709828771, "2024/3/7 16:26:11",  16,  -5,  922,  19,  6,  -4,  -31,  -14,  -40
725253, 1709828771, "2024/3/7 16:26:11",  6,  90,  907,  -3,  -4,  3,  -28,  -15,  -40
725378, 1709828771, "2024/3/7 16:26:11",  1,  -31,  954,  -7,  0,  2,  -31,  -15,  -38
725504, 1709828771, "2024/3/7 16:26:11",  -3,  4,  955,  5,  3,  4,  -29,  -14,  -37
725629, 1709828772, "2024/3/7 16:26:12",  -21,  0,  999,  2,  -3,  9,  -30,  -13,  -39
725754, 1709828772, "2024/3/7 16:26:12",  2,  6,  970,  4,  -3,  8,  -30,  -14,  -38
725879, 1709828772, "2024/3/7 16:26:12",  13,  40,  959,  2,  4,  13,  -31,  -14,  -39
726004, 1709828772, "2024/3/7 16:26:12",  -50,  45,  962,  -3,  -1,  7,  -32,  -13,  -37
726129, 1709828772, "2024/3/7 16:26:12",  8,  61,  988,  -10,  -7,  -8,  -32,  -12,  -38
726254, 1709828772, "2024/3/7 16:26:12",  -6,  8,  1032,  -1,  1,  -4,  -33,  -12,  -37
726379, 1709828772, "2024/3/7 16:26:12",  0,  19,  1078,  4,  0,  1,  -33,  -12,  -39
726504, 1709828772, "2024/3/7 16:26:12",  0,  3,  1072,  11,  -1,  2,  -31,  -13,  -41
726629, 1709828773, "2024/3/7 16:26:13",  -6,  36,  1161,  4,  5,  4,  -32,  -14,  -39
726754, 1709828773, "2024/3/7 16:26:13",  -9,  41,  1134,  -6,  12,  5,  -32,  -13,  -39
726879, 1709828773, "2024/3/7 16:26:13",  -21,  -117,  1115,  1,  26,  18,  -31,  -11,  -40
727004, 1709828773, "2024/3/7 16:26:13",  -115,  50,  1039,  11,  25,  48,  -30,  -13,  -39
727129, 1709828773, "2024/3/7 16:26:13",  -186,  111,  848,  -16,  18,  20,  -30,  -13,  -41
727254, 1709828773, "2024/3/7 16:26:13",  -158,  54,  778,  -18,  -8,  -3,  -29,  -9,  -41
727379, 1709828773, "2024/3/7 16:26:13",  -135,  28,  835,  -10,  -19,  19,  -32,  -8,  -38
727504, 1709828773, "2024/3/7 16:26:13",  -69,  41,  759,  11,  -10,  6,  -33,  -8,  -40
727629, 1709828774, "2024/3/7 16:26:14",  -114,  63,  1068,  15,  -20,  7,  -32,  -8,  -39
727754, 1709828774, "2024/3/7 16:26:14",  98,  104,  1538,  1,  -3,  18,  -36,  -11,  -37
727879, 1709828774, "2024/3/7 16:26:14",  0,  17,  1024,  -14,  40,  10,  -36,  -8,  -38
728004, 1709828774, "2024/3/7 16:26:14",  -191,  -36,  493,  2,  15,  2,  -32,  -6,  -40
728129, 1709828774, "2024/3/7 16:26:14",  -98,  65,  451,  9,  -34,  21,  -33,  -7,  -40
728254, 1709828774, "2024/3/7 16:26:14",  -32,  50,  1300,  7,  -49,  -12,  -36,  -9,  -38
728379, 1709828774, "2024/3/7 16:26:14",  109,  13,  1612,  12,  25,  43,  -38,  -8,  -37
728504, 1709828774, "2024/3/7 16:26:14",  -53,  64,  1174,  11,  69,  4,  -34,  -9,  -39
728629, 1709828775, "2024/3/7 16:26:15",  -181,  47,  959,  -1,  41,  30,  -30,  -9,  -40
728754, 1709828775, "2024/3/7 16:26:15",  -158,  59,  842,  -8,  8,  33,  -29,  -8,  -42
728879, 1709828775, "2024/3/7 16:26:15",  -185,  67,  832,  -20,  -3,  50,  -31,  -5,  -40
729004, 1709828775, "2024/3/7 16:26:15",  -202,  44,  863,  -31,  -13,  59,  -33,  -1,  -41
729129, 1709828775, "2024/3/7 16:26:15",  -200,  54,  905,  -33,  -17,  59,  -33,  3,  -41
729254, 1709828775, "2024/3/7 16:26:15",  -144,  54,  933,  -24,  -23,  74,  -35,  10,  -39
729379, 1709828775, "2024/3/7 16:26:15",  -34,  -5,  944,  -2,  -15,  65,  -36,  13,  -39
729504, 1709828775, "2024/3/7 16:26:15",  -9,  31,  958,  8,  15,  51,  -33,  15,  -39
729629, 1709828776, "2024/3/7 16:26:16",  -170,  90,  1016,  -4,  10,  61,  -32,  16,  -40
729754, 1709828776, "2024/3/7 16:26:16",  -88,  67,  997,  -17,  -13,  50,  -30,  18,  -38
729879, 1709828776, "2024/3/7 16:26:16",  -80,  49,  953,  -8,  -7,  41,  -32,  22,  -39
730004, 1709828776, "2024/3/7 16:26:16",  -57,  48,  976,  -7,  -8,  46,  -28,  23,  -37
730129, 1709828776, "2024/3/7 16:26:16",  -54,  31,  1000,  -16,  -15,  37,  -29,  25,  -38
730254, 1709828776, "2024/3/7 16:26:16",  -85,  10,  990,  -8,  -2,  23,  -29,  29,  -38
730379, 1709828776, "2024/3/7 16:26:16",  -18,  -3,  983,  1,  -3,  10,  -27,  28,  -36
730504, 1709828776, "2024/3/7 16:26:16",  -81,  27,  1027,  6,  8,  15,  -25,  29,  -38
730629, 1709828777, "2024/3/7 16:26:17",  -67,  46,  981,  1,  -5,  1,  -26,  28,  -37
730754, 1709828777, "2024/3/7 16:26:17",  -29,  28,  1060,  -5,  -2,  -1,  -25,  29,  -36
730880, 1709828777, "2024/3/7 16:26:17",  -46,  -1,  1029,  0,  2,  -6,  -24,  29,  -37
731005, 1709828777, "2024/3/7 16:26:17",  -42,  12,  1018,  7,  0,  -7,  -25,  28,  -37
731130, 1709828777, "2024/3/7 16:26:17",  -74,  71,  1018,  7,  -4,  -9,  -26,  27,  -38
731255, 1709828777, "2024/3/7 16:26:17",  -55,  29,  1008,  2,  -7,  -9,  -27,  27,  -38
731380, 1709828777, "2024/3/7 16:26:17",  -46,  71,  1137,  2,  -14,  -11,  -29,  26,  -37
731505, 1709828777, "2024/3/7 16:26:17",  38,  68,  989,  10,  12,  -1,  -27,  25,  -37
731630, 1709828778, "2024/3/7 16:26:18",  -69,  41,  894,  -4,  0,  -1,  -28,  26,  -39
731755, 1709828778, "2024/3/7 16:26:18",  -56,  52,  1012,  -7,  -15,  -16,  -28,  26,  -39
731880, 1709828778, "2024/3/7 16:26:18",  -30,  6,  1029,  13,  -2,  -7,  -29,  26,  -38
732005, 1709828778, "2024/3/7 16:26:18",  5,  82,  1007,  12,  11,  0,  -29,  24,  -37
732130, 1709828778, "2024/3/7 16:26:18",  -75,  56,  1056,  -5,  0,  -12,  -29,  23,  -38
732255, 1709828778, "2024/3/7 16:26:18",  -93,  -17,  1015,  6,  -8,  -13,  -29,  23,  -38
