millis,stamp,datetime,accX,accY,accZ,gyroX,gyroY,gyroZ,compX,compY,compZ
642, 1709825596, "2024/3/7 15:33:16",  31,  25,  989,  0,  0,  -1,  10,  14,  -51
768, 1709825596, "2024/3/7 15:33:16",  20,  41,  1000,  0,  -1,  0,  9,  15,  -51
893, 1709825596, "2024/3/7 15:33:16",  28,  31,  998,  0,  -1,  -1,  10,  15,  -52
1018, 1709825597, "2024/3/7 15:33:17",  28,  30,  997,  0,  0,  -1,  10,  14,  -52
1143, 1709825597, "2024/3/7 15:33:17",  23,  28,  997,  0,  0,  -1,  9,  15,  -52
1268, 1709825597, "2024/3/7 15:33:17",  24,  24,  996,  0,  -1,  0,  9,  15,  -50
1393, 1709825597, "2024/3/7 15:33:17",  25,  27,  999,  0,  0,  -1,  10,  15,  -49
1518, 1709825597, "2024/3/7 15:33:17",  21,  28,  999,  0,  0,  -1,  10,  14,  -51
1643, 1709825597, "2024/3/7 15:33:17",  25,  25,  998,  0,  0,  0,  10,  14,  -50
1768, 1709825597, "2024/3/7 15:33:17",  32,  29,  1001,  0,  0,  -1,  10,  16,  -51
1893, 1709825597, "2024/3/7 15:33:17",  32,  29,  1009,  0,  0,  -1,  10,  16,  -49
2018, 1709825598, "2024/3/7 15:33:18",  37,  23,  988,  0,  2,  0,  10,  15,  -52
2143, 1709825598, "2024/3/7 15:33:18",  18,  36,  1014,  3,  2,  7,  10,  14,  -51
2268, 1709825598, "2024/3/7 15:33:18",  70,  44,  984,  -2,  -4,  28,  10,  14,  -50
2393, 1709825598, "2024/3/7 15:33:18",  70,  36,  1034,  1,  1,  -8,  10,  16,  -51
2518, 1709825598, "2024/3/7 15:33:18",  8,  32,  996,  0,  0,  5,  10,  16,  -50
2643, 1709825598, "2024/3/7 15:33:18",  25,  32,  1000,  1,  0,  0,  11,  15,  -50
2768, 1709825598, "2024/3/7 15:33:18",  42,  11,  988,  0,  0,  -1,  10,  15,  -52
2893, 1709825598, "2024/3/7 15:33:18",  28,  27,  987,  -3,  -3,  -2,  10,  13,  -50
3018, 1709825599, "2024/3/7 15:33:19",  18,  41,  1000,  0,  -1,  -4,  9,  14,  -50
3143, 1709825599, "2024/3/7 15:33:19",  25,  29,  997,  2,  1,  0,  10,  14,  -50
3268, 1709825599, "2024/3/7 15:33:19",  15,  31,  1004,  1,  0,  -13,  9,  15,  -50
3393, 1709825599, "2024/3/7 15:33:19",  -16,  41,  1022,  3,  2,  -9,  10,  14,  -50
3518, 1709825599, "2024/3/7 15:33:19",  50,  33,  990,  4,  3,  -6,  10,  16,  -50
