millis,stamp,datetime,accX,accY,accZ,gyroX,gyroY,gyroZ,compX,compY,compZ
362684, 1709826730, "2024/3/7 15:52:10",  28,  16,  991,  -18,  5,  0,  0,  24,  -39
362809, 1709826730, "2024/3/7 15:52:10",  -3,  -66,  1003,  -17,  9,  0,  0,  26,  -40
362934, 1709826730, "2024/3/7 15:52:10",  -30,  -118,  1016,  1,  3,  -2,  2,  25,  -38
363059, 1709826730, "2024/3/7 15:52:10",  -32,  -83,  1010,  22,  -7,  -4,  1,  26,  -38
363184, 1709826731, "2024/3/7 15:52:11",  0,  8,  1007,  23,  -12,  -3,  0,  23,  -40
363309, 1709826731, "2024/3/7 15:52:11",  26,  61,  994,  6,  -7,  -2,  -2,  23,  -41
363435, 1709826731, "2024/3/7 15:52:11",  38,  34,  993,  -15,  2,  -1,  -2,  21,  -40
363560, 1709826731, "2024/3/7 15:52:11",  10,  -41,  987,  -20,  8,  0,  -1,  23,  -40
363685, 1709826731, "2024/3/7 15:52:11",  -22,  -90,  994,  -8,  6,  -1,  0,  26,  -39
363810, 1709826731, "2024/3/7 15:52:11",  -26,  -83,  992,  9,  0,  -2,  1,  24,  -39
363935, 1709826731, "2024/3/7 15:52:11",  -5,  -35,  996,  17,  -6,  -3,  -1,  24,  -38
364060, 1709826731, "2024/3/7 15:52:11",  11,  19,  1005,  10,  -6,  -3,  0,  23,  -41
364185, 1709826732, "2024/3/7 15:52:12",  13,  15,  1013,  -2,  -3,  -2,  -2,  23,  -39
364310, 1709826732, "2024/3/7 15:52:12",  -1,  -29,  1019,  -8,  -2,  -1,  -2,  24,  -40
364435, 1709826732, "2024/3/7 15:52:12",  -6,  -72,  1036,  -1,  -3,  -2,  -2,  24,  -40
364560, 1709826732, "2024/3/7 15:52:12",  -2,  -77,  1045,  11,  -5,  -2,  -2,  24,  -40
364685, 1709826732, "2024/3/7 15:52:12",  6,  -45,  1047,  20,  -5,  -3,  -3,  23,  -42
364810, 1709826732, "2024/3/7 15:52:12",  0,  4,  1033,  16,  -4,  -3,  -2,  21,  -40
364935, 1709826732, "2024/3/7 15:52:12",  13,  39,  1002,  3,  -3,  -2,  -3,  21,  -43
365060, 1709826732, "2024/3/7 15:52:12",  27,  56,  957,  -18,  2,  0,  -5,  21,  -42
365185, 1709826733, "2024/3/7 15:52:13",  47,  38,  897,  -37,  14,  1,  -3,  24,  -40
365310, 1709826733, "2024/3/7 15:52:13",  25,  -36,  870,  -43,  25,  1,  -1,  27,  -40
365435, 1709826733, "2024/3/7 15:52:13",  -39,  -134,  915,  -25,  23,  0,  0,  29,  -38
365560, 1709826733, "2024/3/7 15:52:13",  -112,  -179,  989,  12,  2,  -3,  2,  30,  -36
365685, 1709826733, "2024/3/7 15:52:13",  -75,  -94,  1055,  43,  -24,  -5,  0,  29,  -38
365810, 1709826733, "2024/3/7 15:52:13",  24,  45,  1072,  40,  -32,  -5,  -1,  24,  -40
365935, 1709826733, "2024/3/7 15:52:13",  101,  108,  1041,  8,  -13,  -3,  -3,  21,  -41
366060, 1709826733, "2024/3/7 15:52:13",  73,  43,  1008,  -22,  12,  0,  -3,  22,  -41
366185, 1709826734, "2024/3/7 15:52:14",  -13,  -69,  992,  -26,  20,  0,  -2,  26,  -40
366310, 1709826734, "2024/3/7 15:52:14",  -64,  -121,  988,  -5,  7,  -2,  -1,  26,  -38
366435, 1709826734, "2024/3/7 15:52:14",  -42,  -74,  985,  17,  -8,  -3,  -1,  25,  -39
366560, 1709826734, "2024/3/7 15:52:14",  20,  22,  977,  15,  -11,  -3,  -2,  26,  -40
366685, 1709826734, "2024/3/7 15:52:14",  51,  68,  966,  -6,  -1,  -1,  -2,  24,  -39
366810, 1709826734, "2024/3/7 15:52:14",  26,  10,  981,  -25,  10,  0,  -4,  27,  -40
366935, 1709826734, "2024/3/7 15:52:14",  -22,  -93,  1015,  -21,  10,  0,  0,  26,  -37
367060, 1709826734, "2024/3/7 15:52:14",  -39,  -136,  1026,  4,  0,  -2,  -2,  29,  -37
367185, 1709826735, "2024/3/7 15:52:15",  -20,  -81,  1014,  27,  -9,  -4,  -1,  26,  -39
367310, 1709826735, "2024/3/7 15:52:15",  11,  29,  999,  26,  -10,  -4,  -1,  25,  -41
367435, 1709826735, "2024/3/7 15:52:15",  36,  78,  1006,  3,  -4,  -2,  -3,  25,  -40
367560, 1709826735, "2024/3/7 15:52:15",  17,  29,  1000,  -19,  2,  0,  -3,  25,  -40
367685, 1709826735, "2024/3/7 15:52:15",  -1,  -61,  1001,  -21,  5,  -1,  -4,  26,  -38
367810, 1709826735, "2024/3/7 15:52:15",  -8,  -113,  982,  -4,  3,  -2,  -2,  29,  -39
367935, 1709826735, "2024/3/7 15:52:15",  -12,  -78,  976,  15,  0,  -3,  -2,  28,  -40
368060, 1709826735, "2024/3/7 15:52:15",  -12,  -4,  992,  18,  -3,  -3,  -3,  27,  -39
368185, 1709826736, "2024/3/7 15:52:16",  -4,  36,  1006,  5,  -4,  -3,  -2,  25,  -39
368310, 1709826736, "2024/3/7 15:52:16",  2,  5,  1020,  -9,  -4,  -2,  -3,  23,  -40
368435, 1709826736, "2024/3/7 15:52:16",  8,  -50,  1011,  -11,  -2,  -1,  -4,  26,  -39
368560, 1709826736, "2024/3/7 15:52:16",  8,  -84,  1022,  1,  0,  -2,  -5,  27,  -39
368685, 1709826736, "2024/3/7 15:52:16",  -6,  -79,  1042,  16,  -1,  -3,  -3,  25,  -40
368811, 1709826736, "2024/3/7 15:52:16",  -20,  -39,  1061,  24,  -5,  -3,  -3,  24,  -41
368936, 1709826736, "2024/3/7 15:52:16",  -6,  3,  1051,  20,  -9,  -3,  -5,  23,  -42
369061, 1709826736, "2024/3/7 15:52:16",  24,  45,  1015,  4,  -8,  -2,  -5,  21,  -43
369186, 1709826737, "2024/3/7 15:52:17",  47,  51,  956,  -17,  1,  -1,  -7,  21,  -43
369311, 1709826737, "2024/3/7 15:52:17",  40,  23,  910,  -33,  13,  1,  -6,  24,  -40
369436, 1709826737, "2024/3/7 15:52:17",  12,  -27,  886,  -38,  21,  1,  -3,  27,  -39
369561, 1709826737, "2024/3/7 15:52:17",  -37,  -89,  897,  -28,  17,  0,  0,  30,  -36
369686, 1709826737, "2024/3/7 15:52:17",  -58,  -135,  960,  -5,  4,  -2,  0,  32,  -36
369811, 1709826737, "2024/3/7 15:52:17",  -56,  -110,  1032,  22,  -11,  -4,  0,  30,  -36
369936, 1709826737, "2024/3/7 15:52:17",  -2,  -23,  1074,  34,  -19,  -5,  -3,  27,  -37
370061, 1709826737, "2024/3/7 15:52:17",  45,  39,  1069,  23,  -13,  -4,  -5,  27,  -39
370186, 1709826738, "2024/3/7 15:52:18",  47,  46,  1031,  1,  0,  -2,  -4,  27,  -40
370311, 1709826738, "2024/3/7 15:52:18",  15,  2,  1000,  -12,  8,  -1,  -5,  26,  -39
370436, 1709826738, "2024/3/7 15:52:18",  -17,  -52,  992,  -10,  6,  -1,  -5,  28,  -40
370561, 1709826738, "2024/3/7 15:52:18",  -20,  -60,  990,  -1,  0,  -2,  -3,  27,  -40
370686, 1709826738, "2024/3/7 15:52:18",  1,  -23,  982,  4,  -3,  -3,  -3,  27,  -38
370811, 1709826738, "2024/3/7 15:52:18",  17,  11,  973,  -2,  0,  -2,  -5,  28,  -39
370936, 1709826738, "2024/3/7 15:52:18",  15,  12,  984,  -13,  3,  -1,  -5,  27,  -39
371061, 1709826738, "2024/3/7 15:52:18",  -2,  -42,  994,  -17,  3,  -1,  -3,  29,  -38
371186, 1709826739, "2024/3/7 15:52:19",  -7,  -94,  1020,  -5,  1,  -2,  -2,  30,  -38
371311, 1709826739, "2024/3/7 15:52:19",  -10,  -96,  1021,  14,  -1,  -3,  -3,  30,  -38
371436, 1709826739, "2024/3/7 15:52:19",  -8,  -25,  1007,  24,  -3,  -4,  -4,  28,  -39
371561, 1709826739, "2024/3/7 15:52:19",  -36,  38,  995,  15,  -6,  -3,  -4,  26,  -40
371686, 1709826739, "2024/3/7 15:52:19",  4,  49,  996,  -4,  -7,  -2,  -4,  26,  -41
371811, 1709826739, "2024/3/7 15:52:19",  33,  -2,  1006,  -17,  -2,  -1,  -4,  28,  -40
371936, 1709826739, "2024/3/7 15:52:19",  32,  -70,  1002,  -15,  6,  -1,  -5,  28,  -38
372061, 1709826739, "2024/3/7 15:52:19",  -3,  -86,  991,  -1,  10,  -2,  -4,  29,  -37
372186, 1709826740, "2024/3/7 15:52:20",  -39,  -63,  987,  13,  4,  -3,  -3,  29,  -39
372311, 1709826740, "2024/3/7 15:52:20",  -42,  -13,  985,  14,  -7,  -3,  -4,  27,  -40
372436, 1709826740, "2024/3/7 15:52:20",  3,  18,  995,  5,  -13,  -3,  -5,  27,  -40
372561, 1709826740, "2024/3/7 15:52:20",  45,  -4,  1016,  -6,  -6,  -2,  -6,  27,  -39
372686, 1709826740, "2024/3/7 15:52:20",  34,  -49,  1029,  -7,  5,  -1,  -5,  28,  -41
372811, 1709826740, "2024/3/7 15:52:20",  -13,  -85,  1046,  5,  8,  -2,  -6,  29,  -39
