millis,stamp,datetime,accX,accY,accZ,gyroX,gyroY,gyroZ,compX,compY,compZ
653, 1709826318, "2024/3/7 15:45:18",  -52,  -45,  1003,  3,  2,  -1,  -5,  -12,  -39
778, 1709826318, "2024/3/7 15:45:18",  -53,  -30,  1005,  0,  -2,  0,  -6,  -12,  -38
903, 1709826318, "2024/3/7 15:45:18",  -37,  -40,  990,  0,  1,  0,  -6,  -13,  -38
1028, 1709826318, "2024/3/7 15:45:18",  -52,  4,  977,  -6,  -7,  5,  -4,  -12,  -39
1153, 1709826318, "2024/3/7 15:45:18",  -38,  -20,  1002,  -2,  -2,  0,  -8,  -13,  -39
1278, 1709826318, "2024/3/7 15:45:18",  -63,  -32,  1010,  0,  0,  -4,  -7,  -13,  -40
1403, 1709826318, "2024/3/7 15:45:18",  -32,  -42,  1006,  1,  0,  0,  -6,  -12,  -38
1528, 1709826319, "2024/3/7 15:45:19",  -24,  -26,  991,  0,  -1,  -1,  -7,  -12,  -39
1653, 1709826319, "2024/3/7 15:45:19",  -33,  11,  1011,  0,  1,  3,  -7,  -13,  -39
1778, 1709826319, "2024/3/7 15:45:19",  -46,  11,  1004,  1,  1,  -7,  -5,  -11,  -37
1903, 1709826319, "2024/3/7 15:45:19",  -17,  -35,  989,  0,  -1,  0,  -5,  -11,  -39
2028, 1709826319, "2024/3/7 15:45:19",  -46,  -16,  1000,  0,  0,  -1,  -5,  -12,  -39
2153, 1709826319, "2024/3/7 15:45:19",  -11,  -64,  1001,  0,  -1,  2,  -6,  -12,  -38
2278, 1709826319, "2024/3/7 15:45:19",  -32,  -17,  1001,  1,  1,  4,  -6,  -12,  -39
2403, 1709826319, "2024/3/7 15:45:19",  -40,  -58,  974,  -1,  0,  -13,  -7,  -14,  -38
2528, 1709826320, "2024/3/7 15:45:20",  -33,  -20,  978,  0,  -1,  0,  -6,  -13,  -37
2653, 1709826320, "2024/3/7 15:45:20",  -51,  -18,  1003,  0,  0,  0,  -5,  -14,  -38
2778, 1709826320, "2024/3/7 15:45:20",  -41,  -26,  1001,  0,  0,  0,  -7,  -13,  -38
2903, 1709826320, "2024/3/7 15:45:20",  -46,  -28,  1001,  0,  0,  0,  -6,  -15,  -39
3028, 1709826320, "2024/3/7 15:45:20",  -44,  -22,  1003,  0,  -1,  -1,  -6,  -15,  -39
3153, 1709826320, "2024/3/7 15:45:20",  -31,  -17,  998,  0,  -1,  -1,  -6,  -14,  -37
3278, 1709826320, "2024/3/7 15:45:20",  -33,  -16,  995,  0,  0,  0,  -6,  -16,  -38
3403, 1709826320, "2024/3/7 15:45:20",  -21,  -35,  994,  0,  0,  0,  -6,  -14,  -38
3528, 1709826321, "2024/3/7 15:45:21",  -42,  -25,  1000,  0,  0,  -1,  -6,  -14,  -39
3653, 1709826321, "2024/3/7 15:45:21",  -44,  -30,  1003,  0,  0,  -1,  -6,  -15,  -38
3778, 1709826321, "2024/3/7 15:45:21",  -47,  -27,  999,  0,  -1,  -1,  -6,  -16,  -38
3903, 1709826321, "2024/3/7 15:45:21",  -42,  -31,  996,  0,  0,  0,  -6,  -17,  -39
4028, 1709826321, "2024/3/7 15:45:21",  -30,  -29,  1005,  0,  -1,  0,  -8,  -17,  -41
4153, 1709826321, "2024/3/7 15:45:21",  -37,  -29,  997,  0,  0,  0,  -7,  -18,  -42
4278, 1709826321, "2024/3/7 15:45:21",  -40,  -25,  1011,  0,  0,  0,  -6,  -17,  -44
4403, 1709826321, "2024/3/7 15:45:21",  -44,  -28,  997,  0,  0,  0,  -5,  -15,  -43
4528, 1709826322, "2024/3/7 15:45:22",  -45,  -33,  996,  0,  0,  0,  -6,  -13,  -42
4653, 1709826322, "2024/3/7 15:45:22",  -36,  -21,  999,  0,  0,  -1,  -5,  -14,  -42
4779, 1709826322, "2024/3/7 15:45:22",  -42,  -21,  1000,  0,  0,  -1,  -6,  -15,  -41
4904, 1709826322, "2024/3/7 15:45:22",  -43,  -27,  998,  0,  0,  0,  -7,  -13,  -42
