millis,stamp,datetime,accX,accY,accZ,gyroX,gyroY,gyroZ,compX,compY,compZ
181648, 1709828227, "2024/3/7 16:17:7",  -16,  -19,  993,  -2,  -2,  1,  -35,  20,  -34
181773, 1709828227, "2024/3/7 16:17:7",  6,  -29,  999,  -2,  -4,  0,  -35,  20,  -34
181898, 1709828228, "2024/3/7 16:17:8",  23,  -40,  1000,  1,  -2,  0,  -35,  20,  -35
182023, 1709828228, "2024/3/7 16:17:8",  22,  -33,  1006,  3,  3,  0,  -35,  22,  -34
182148, 1709828228, "2024/3/7 16:17:8",  -1,  -18,  1002,  2,  4,  0,  -35,  20,  -36
182273, 1709828228, "2024/3/7 16:17:8",  -16,  -13,  997,  -1,  1,  0,  -35,  21,  -36
182398, 1709828228, "2024/3/7 16:17:8",  -13,  -22,  996,  -3,  -4,  0,  -35,  20,  -36
182523, 1709828228, "2024/3/7 16:17:8",  8,  -36,  1000,  -3,  -5,  0,  -36,  21,  -36
182648, 1709828228, "2024/3/7 16:17:8",  20,  -46,  1004,  1,  -1,  0,  -37,  22,  -35
182773, 1709828228, "2024/3/7 16:17:8",  14,  -24,  1005,  3,  3,  0,  -36,  20,  -35
182898, 1709828229, "2024/3/7 16:17:9",  -11,  -16,  998,  2,  3,  0,  -33,  20,  -37
183023, 1709828229, "2024/3/7 16:17:9",  -15,  -13,  998,  -2,  -1,  0,  -36,  20,  -36
183148, 1709828229, "2024/3/7 16:17:9",  1,  -31,  1000,  -3,  -4,  0,  -35,  21,  -36
183273, 1709828229, "2024/3/7 16:17:9",  18,  -40,  1008,  -1,  -2,  0,  -36,  21,  -35
183398, 1709828229, "2024/3/7 16:17:9",  18,  -34,  1000,  2,  3,  0,  -35,  21,  -36
183523, 1709828229, "2024/3/7 16:17:9",  -2,  -20,  994,  3,  4,  0,  -35,  20,  -36
183648, 1709828229, "2024/3/7 16:17:9",  -19,  -13,  990,  1,  -1,  0,  -36,  20,  -37
183773, 1709828229, "2024/3/7 16:17:9",  -9,  -13,  999,  -2,  -5,  0,  -35,  22,  -35
183898, 1709828230, "2024/3/7 16:17:10",  9,  -30,  1004,  -4,  -5,  0,  -36,  20,  -35
184023, 1709828230, "2024/3/7 16:17:10",  24,  -33,  1005,  -1,  1,  0,  -35,  21,  -35
184148, 1709828230, "2024/3/7 16:17:10",  6,  -36,  997,  3,  5,  0,  -36,  20,  -34
184273, 1709828230, "2024/3/7 16:17:10",  -19,  -29,  998,  4,  3,  0,  -34,  19,  -36
184398, 1709828230, "2024/3/7 16:17:10",  -24,  -15,  999,  1,  -3,  0,  -35,  22,  -35
184523, 1709828230, "2024/3/7 16:17:10",  2,  -19,  1001,  -3,  -6,  0,  -36,  20,  -35
184648, 1709828230, "2024/3/7 16:17:10",  20,  -33,  1000,  -3,  -3,  0,  -35,  23,  -36
184773, 1709828230, "2024/3/7 16:17:10",  20,  -36,  1000,  0,  3,  0,  -33,  21,  -34
184898, 1709828231, "2024/3/7 16:17:11",  -3,  -32,  994,  3,  5,  0,  -35,  20,  -37
185023, 1709828231, "2024/3/7 16:17:11",  -21,  -13,  996,  3,  1,  0,  -36,  20,  -36
185148, 1709828231, "2024/3/7 16:17:11",  -11,  -18,  998,  0,  -5,  0,  -36,  21,  -36
185273, 1709828231, "2024/3/7 16:17:11",  11,  -23,  1005,  -3,  -5,  0,  -37,  21,  -36
185398, 1709828231, "2024/3/7 16:17:11",  20,  -28,  1006,  -2,  0,  1,  -35,  20,  -36
