millis,stamp,datetime,accX,accY,accZ,gyroX,gyroY,gyroZ,compX,compY,compZ
543777, 1709828590, "2024/3/7 16:23:10",  -229,  12,  1035,  -7,  54,  26,  -40,  8,  -40
543902, 1709828590, "2024/3/7 16:23:10",  -272,  -45,  995,  -9,  -20,  25,  -36,  10,  -41
544027, 1709828590, "2024/3/7 16:23:10",  -48,  -69,  986,  -2,  -68,  23,  -41,  13,  -38
544152, 1709828590, "2024/3/7 16:23:10",  251,  -49,  1041,  6,  -37,  23,  -46,  14,  -34
544277, 1709828590, "2024/3/7 16:23:10",  311,  -21,  1075,  8,  47,  24,  -46,  13,  -35
544402, 1709828590, "2024/3/7 16:23:10",  17,  -8,  1027,  7,  94,  25,  -38,  14,  -40
544527, 1709828590, "2024/3/7 16:23:10",  -303,  -7,  971,  6,  48,  24,  -32,  15,  -45
544652, 1709828591, "2024/3/7 16:23:11",  -319,  40,  936,  -4,  -45,  23,  -29,  16,  -45
544777, 1709828591, "2024/3/7 16:23:11",  -59,  7,  922,  -21,  -98,  23,  -36,  17,  -40
544902, 1709828591, "2024/3/7 16:23:11",  254,  -72,  945,  -21,  -66,  23,  -42,  21,  -35
545027, 1709828591, "2024/3/7 16:23:11",  293,  -113,  942,  -2,  20,  23,  -43,  22,  -33
545152, 1709828591, "2024/3/7 16:23:11",  62,  -62,  927,  18,  66,  22,  -39,  24,  -35
545277, 1709828591, "2024/3/7 16:23:11",  -194,  20,  970,  19,  41,  22,  -34,  24,  -39
545402, 1709828591, "2024/3/7 16:23:11",  -214,  44,  990,  2,  -23,  22,  -32,  23,  -41
545527, 1709828591, "2024/3/7 16:23:11",  -8,  2,  973,  -16,  -53,  22,  -35,  24,  -39
545652, 1709828592, "2024/3/7 16:23:12",  179,  -79,  1004,  -15,  -24,  23,  -38,  26,  -35
545777, 1709828592, "2024/3/7 16:23:12",  127,  -72,  995,  -1,  25,  22,  -36,  29,  -36
545902, 1709828592, "2024/3/7 16:23:12",  -44,  -39,  1029,  10,  34,  22,  -33,  29,  -37
546027, 1709828592, "2024/3/7 16:23:12",  -131,  -20,  1036,  14,  6,  21,  -31,  29,  -40
546152, 1709828592, "2024/3/7 16:23:12",  -46,  3,  1044,  8,  -19,  20,  -29,  29,  -39
546277, 1709828592, "2024/3/7 16:23:12",  55,  -7,  1043,  -1,  -17,  21,  -30,  28,  -40
546402, 1709828592, "2024/3/7 16:23:12",  113,  -41,  1040,  -1,  9,  21,  -29,  31,  -39
546527, 1709828592, "2024/3/7 16:23:12",  47,  -117,  1033,  18,  33,  20,  -27,  29,  -39
546652, 1709828593, "2024/3/7 16:23:13",  -93,  -30,  1018,  35,  24,  19,  -23,  28,  -42
546777, 1709828593, "2024/3/7 16:23:13",  -124,  162,  952,  10,  -12,  20,  -22,  25,  -42
546902, 1709828593, "2024/3/7 16:23:13",  -46,  199,  877,  -56,  -40,  22,  -23,  27,  -40
547027, 1709828593, "2024/3/7 16:23:13",  66,  -56,  865,  -92,  -36,  23,  -24,  35,  -36
547152, 1709828593, "2024/3/7 16:23:13",  104,  -328,  941,  -39,  -5,  20,  -26,  40,  -31
547277, 1709828593, "2024/3/7 16:23:13",  43,  -307,  992,  44,  14,  14,  -24,  42,  -30
547402, 1709828593, "2024/3/7 16:23:13",  -5,  -30,  1015,  82,  18,  12,  -21,  36,  -35
547527, 1709828593, "2024/3/7 16:23:13",  3,  189,  1029,  49,  15,  14,  -20,  31,  -42
547652, 1709828594, "2024/3/7 16:23:14",  -35,  171,  1015,  -8,  9,  18,  -17,  27,  -43
547777, 1709828594, "2024/3/7 16:23:14",  -82,  32,  990,  -42,  -7,  20,  -17,  31,  -42
547902, 1709828594, "2024/3/7 16:23:14",  -37,  -85,  961,  -42,  -25,  20,  -17,  34,  -38
548027, 1709828594, "2024/3/7 16:23:14",  76,  -169,  981,  -14,  -18,  18,  -16,  36,  -37
548152, 1709828594, "2024/3/7 16:23:14",  114,  -152,  1001,  25,  11,  15,  -16,  36,  -36
548277, 1709828594, "2024/3/7 16:23:14",  11,  -20,  1016,  42,  28,  14,  -15,  35,  -38
548402, 1709828594, "2024/3/7 16:23:14",  -115,  113,  1018,  21,  10,  16,  -12,  29,  -41
548527, 1709828594, "2024/3/7 16:23:14",  -96,  70,  1044,  -15,  -24,  18,  -11,  29,  -41
548652, 1709828595, "2024/3/7 16:23:15",  63,  -132,  1086,  -14,  -28,  17,  -11,  32,  -39
548777, 1709828595, "2024/3/7 16:23:15",  115,  -205,  1083,  30,  1,  15,  -14,  30,  -40
548902, 1709828595, "2024/3/7 16:23:15",  15,  4,  993,  52,  17,  13,  -12,  25,  -43
549027, 1709828595, "2024/3/7 16:23:15",  -25,  265,  885,  5,  11,  17,  -10,  23,  -44
549152, 1709828595, "2024/3/7 16:23:15",  21,  215,  835,  -67,  11,  21,  -8,  26,  -44
549277, 1709828595, "2024/3/7 16:23:15",  -9,  -36,  838,  -98,  17,  23,  -7,  34,  -38
549402, 1709828595, "2024/3/7 16:23:15",  -96,  -313,  934,  -54,  6,  20,  -3,  40,  -33
549527, 1709828595, "2024/3/7 16:23:15",  -102,  -326,  1017,  33,  -24,  13,  -3,  39,  -33
549652, 1709828596, "2024/3/7 16:23:16",  52,  -66,  1020,  80,  -33,  10,  -3,  33,  -37
