millis,stamp,datetime,accX,accY,accZ,gyroX,gyroY,gyroZ,compX,compY,compZ
2021391, 1710497571, "2024/3/15 10:12:51",  -239,  160,  1038,  10,  -66,  -1,  -5,  -10,  -39
2021591, 1710497571, "2024/3/15 10:12:51",  228,  63,  888,  -55,  -30,  -2,  -14,  -7,  -41
2021791, 1710497571, "2024/3/15 10:12:51",  59,  -188,  884,  -26,  72,  0,  -9,  -1,  -44
2021991, 1710497572, "2024/3/15 10:12:52",  -311,  -78,  1025,  44,  23,  -1,  -1,  -3,  -45
2022191, 1710497572, "2024/3/15 10:12:52",  -162,  201,  1058,  1,  -69,  -3,  -4,  -6,  -41
2022391, 1710497572, "2024/3/15 10:12:52",  217,  -74,  1016,  -41,  -22,  -3,  -12,  -3,  -42
2022591, 1710497572, "2024/3/15 10:12:52",  -18,  -194,  979,  35,  63,  -1,  -7,  -2,  -42
2022791, 1710497572, "2024/3/15 10:12:52",  -234,  105,  1003,  55,  7,  -3,  -1,  -10,  -39
2022991, 1710497573, "2024/3/15 10:12:53",  -53,  210,  962,  -29,  -26,  -3,  -3,  -12,  -36
2023191, 1710497573, "2024/3/15 10:12:53",  -42,  -30,  873,  -78,  -22,  -4,  -7,  -4,  -43
2023391, 1710497573, "2024/3/15 10:12:53",  51,  -331,  1016,  22,  -3,  -4,  -7,  3,  -44
2023591, 1710497573, "2024/3/15 10:12:53",  12,  185,  1057,  54,  45,  -3,  -6,  -5,  -40
2023791, 1710497573, "2024/3/15 10:12:53",  -256,  133,  991,  -46,  15,  -3,  0,  -5,  -41
2023991, 1710497574, "2024/3/15 10:12:54",  -142,  -158,  939,  -33,  -75,  -6,  -3,  1,  -45
2024192, 1710497574, "2024/3/15 10:12:54",  359,  -119,  978,  35,  9,  -4,  -12,  1,  -45
2024392, 1710497574, "2024/3/15 10:12:54",  -148,  42,  980,  39,  114,  -1,  -1,  -4,  -43
2024592, 1710497574, "2024/3/15 10:12:54",  -532,  72,  1034,  8,  -66,  -4,  4,  -7,  -40
2024792, 1710497574, "2024/3/15 10:12:54",  250,  35,  891,  -15,  -97,  -4,  -9,  -8,  -40
2024992, 1710497575, "2024/3/15 10:12:55",  248,  20,  795,  -27,  67,  -1,  -11,  -5,  -42
2025192, 1710497575, "2024/3/15 10:12:55",  -290,  -85,  908,  -14,  70,  -1,  3,  -2,  -44
2025392, 1710497575, "2024/3/15 10:12:55",  -230,  -107,  1083,  36,  -50,  -3,  2,  -1,  -44
2025592, 1710497575, "2024/3/15 10:12:55",  143,  96,  1074,  33,  -28,  -1,  -5,  -8,  -40
2025792, 1710497575, "2024/3/15 10:12:55",  -28,  163,  934,  -29,  34,  0,  -2,  -9,  -40
2025992, 1710497576, "2024/3/15 10:12:56",  -163,  -107,  899,  -52,  -6,  -1,  0,  -2,  -44
2026192, 1710497576, "2024/3/15 10:12:56",  43,  -199,  1028,  35,  -5,  0,  -2,  1,  -45
2026392, 1710497576, "2024/3/15 10:12:56",  -33,  149,  1078,  41,  32,  0,  0,  -9,  -41
2026592, 1710497576, "2024/3/15 10:12:56",  -181,  123,  993,  -38,  -2,  0,  2,  -7,  -40
2026792, 1710497576, "2024/3/15 10:12:56",  -74,  -180,  964,  -20,  -37,  -2,  -1,  -1,  -46
2026992, 1710497577, "2024/3/15 10:12:57",  63,  -34,  1034,  39,  -11,  -1,  -5,  -3,  -43
2027192, 1710497577, "2024/3/15 10:12:57",  -34,  121,  1013,  3,  25,  0,  -1,  -8,  -40
2027392, 1710497577, "2024/3/15 10:12:57",  -146,  23,  929,  -32,  0,  -1,  -3,  -5,  -41
2027592, 1710497577, "2024/3/15 10:12:57",  -29,  -170,  1000,  1,  -16,  -1,  -5,  -2,  -44
2027792, 1710497577, "2024/3/15 10:12:57",  -56,  -10,  1089,  58,  -6,  -1,  -4,  -7,  -40
2027992, 1710497578, "2024/3/15 10:12:58",  14,  288,  951,  -18,  2,  -1,  -3,  -10,  -38
2028192, 1710497578, "2024/3/15 10:12:58",  44,  -42,  726,  -91,  43,  -1,  -2,  -3,  -42
2028392, 1710497578, "2024/3/15 10:12:58",  -206,  -386,  906,  26,  27,  -1,  5,  5,  -46
2028592, 1710497578, "2024/3/15 10:12:58",  -137,  188,  1087,  79,  -41,  -3,  4,  -6,  -43
2028792, 1710497578, "2024/3/15 10:12:58",  68,  166,  1122,  -44,  -16,  -2,  -2,  -9,  -39
2028992, 1710497579, "2024/3/15 10:12:59",  -84,  -243,  1025,  -8,  9,  -3,  1,  -2,  -44
2029192, 1710497579, "2024/3/15 10:12:59",  -61,  19,  927,  53,  -10,  -3,  -2,  -7,  -42
2029392, 1710497579, "2024/3/15 10:12:59",  -8,  266,  874,  -32,  2,  -2,  0,  -9,  -39
