millis,stamp,datetime,accX,accY,accZ,gyroX,gyroY,gyroZ,compX,compY,compZ
4043604, 1710499595, "2024/3/15 10:46:35",  -3,  454,  721,  166,  59,  -30,  21,  18,  -42
4043804, 1710499595, "2024/3/15 10:46:35",  -323,  669,  872,  -97,  10,  -36,  27,  15,  -36
4044004, 1710499595, "2024/3/15 10:46:35",  -274,  -233,  651,  -154,  -83,  -44,  23,  36,  -37
4044204, 1710499595, "2024/3/15 10:46:35",  372,  -616,  882,  39,  -64,  -53,  10,  49,  -38
4044404, 1710499595, "2024/3/15 10:46:35",  291,  162,  880,  108,  111,  -47,  10,  36,  -44
4044604, 1710499596, "2024/3/15 10:46:36",  -501,  279,  1091,  -55,  74,  -54,  24,  37,  -40
4044804, 1710499596, "2024/3/15 10:46:36",  -401,  -367,  968,  -19,  -79,  -36,  20,  48,  -33
4045004, 1710499596, "2024/3/15 10:46:36",  181,  -53,  779,  73,  -105,  -32,  6,  44,  -41
4045204, 1710499596, "2024/3/15 10:46:36",  332,  292,  951,  15,  34,  -30,  -1,  35,  -46
4045404, 1710499596, "2024/3/15 10:46:36",  13,  74,  1038,  -81,  90,  -31,  6,  43,  -42
4045604, 1710499597, "2024/3/15 10:46:37",  -271,  -329,  1089,  -32,  54,  -27,  13,  53,  -33
4045804, 1710499597, "2024/3/15 10:46:37",  -343,  -163,  891,  39,  -55,  -19,  13,  54,  -34
4046004, 1710499597, "2024/3/15 10:46:37",  71,  33,  795,  60,  -70,  -15,  3,  46,  -40
4046204, 1710499597, "2024/3/15 10:46:37",  201,  224,  1013,  1,  4,  -11,  -3,  41,  -45
4046404, 1710499597, "2024/3/15 10:46:37",  39,  -33,  1091,  -51,  55,  -17,  -2,  46,  -39
4046604, 1710499598, "2024/3/15 10:46:38",  -267,  -215,  1137,  -3,  31,  -10,  6,  51,  -37
4046804, 1710499598, "2024/3/15 10:46:38",  -103,  40,  1140,  16,  -29,  -10,  6,  50,  -38
4047004, 1710499598, "2024/3/15 10:46:38",  46,  14,  1025,  -11,  -7,  -11,  1,  50,  -40
4047204, 1710499598, "2024/3/15 10:46:38",  45,  -148,  910,  7,  24,  -11,  1,  48,  -37
4047404, 1710499598, "2024/3/15 10:46:38",  -180,  -42,  908,  34,  13,  -11,  3,  48,  -39
4047604, 1710499599, "2024/3/15 10:46:39",  -195,  138,  985,  8,  -36,  -8,  1,  43,  -42
4047804, 1710499599, "2024/3/15 10:46:39",  165,  48,  1072,  -41,  -30,  -10,  -5,  47,  -41
4048004, 1710499599, "2024/3/15 10:46:39",  113,  -149,  1092,  -24,  51,  -13,  -5,  51,  -36
4048204, 1710499599, "2024/3/15 10:46:39",  -254,  -82,  1035,  5,  28,  -11,  1,  54,  -37
4048404, 1710499599, "2024/3/15 10:46:39",  -172,  -30,  942,  14,  -32,  -7,  -3,  51,  -37
4048604, 1710499600, "2024/3/15 10:46:40",  120,  -9,  899,  13,  -28,  -6,  -8,  48,  -39
4048804, 1710499600, "2024/3/15 10:46:40",  78,  15,  859,  1,  37,  -9,  -9,  49,  -39
4049004, 1710499600, "2024/3/15 10:46:40",  -365,  -75,  835,  1,  -14,  -6,  -5,  48,  -40
4049204, 1710499600, "2024/3/15 10:46:40",  -76,  -24,  862,  16,  -81,  3,  -11,  47,  -39
4049404, 1710499600, "2024/3/15 10:46:40",  400,  -44,  1035,  11,  15,  3,  -17,  45,  -37
4049604, 1710499601, "2024/3/15 10:46:41",  17,  3,  956,  7,  88,  -1,  -9,  43,  -40
4049804, 1710499601, "2024/3/15 10:46:41",  -536,  29,  995,  -3,  13,  6,  1,  45,  -42
4050004, 1710499601, "2024/3/15 10:46:41",  -92,  93,  877,  -40,  -113,  8,  -6,  47,  -39
4050204, 1710499601, "2024/3/15 10:46:41",  471,  -183,  1022,  -41,  14,  5,  -14,  51,  -33
4050404, 1710499601, "2024/3/15 10:46:41",  -102,  -367,  910,  49,  73,  -2,  -8,  54,  -34
4050604, 1710499602, "2024/3/15 10:46:42",  -403,  230,  1018,  87,  5,  2,  -2,  42,  -43
4050804, 1710499602, "2024/3/15 10:46:42",  -64,  376,  1041,  -74,  -80,  0,  -10,  40,  -44
4051004, 1710499602, "2024/3/15 10:46:42",  360,  -369,  1033,  -64,  15,  -10,  -16,  51,  -33
4051204, 1710499602, "2024/3/15 10:46:42",  -132,  -196,  976,  37,  56,  -8,  -9,  51,  -34
4051404, 1710499602, "2024/3/15 10:46:42",  -213,  170,  1065,  25,  12,  -12,  -7,  46,  -40
