millis,stamp,datetime,accX,accY,accZ,gyroX,gyroY,gyroZ,compX,compY,compZ
602, 1709826368, "2024/3/7 15:46:8",  -42,  -20,  992,  0,  0,  -1,  -7,  -17,  -40
727, 1709826368, "2024/3/7 15:46:8",  -103,  19,  1085,  0,  6,  -1,  -5,  -16,  -40
852, 1709826368, "2024/3/7 15:46:8",  -20,  2,  1003,  1,  -2,  0,  -7,  -15,  -39
977, 1709826368, "2024/3/7 15:46:8",  -69,  -42,  990,  1,  0,  0,  -7,  -15,  -40
1102, 1709826368, "2024/3/7 15:46:8",  -30,  -29,  989,  1,  4,  -1,  -6,  -16,  -39
1227, 1709826368, "2024/3/7 15:46:8",  65,  -89,  999,  1,  -2,  -1,  -7,  -15,  -40
1352, 1709826369, "2024/3/7 15:46:9",  20,  0,  998,  -3,  1,  -1,  -7,  -14,  -39
1477, 1709826369, "2024/3/7 15:46:9",  -7,  -42,  1004,  -1,  -2,  -1,  -6,  -16,  -39
1602, 1709826369, "2024/3/7 15:46:9",  -65,  2,  979,  0,  -1,  -1,  -7,  -15,  -39
1727, 1709826369, "2024/3/7 15:46:9",  -28,  -35,  987,  0,  0,  -1,  -5,  -16,  -40
1852, 1709826369, "2024/3/7 15:46:9",  -49,  -26,  1017,  0,  -1,  -1,  -6,  -16,  -40
1977, 1709826369, "2024/3/7 15:46:9",  -33,  -16,  1004,  0,  0,  -1,  -6,  -15,  -41
2102, 1709826369, "2024/3/7 15:46:9",  -49,  -27,  997,  0,  0,  -1,  -5,  -15,  -40
2227, 1709826369, "2024/3/7 15:46:9",  -35,  -19,  997,  0,  -1,  -1,  -6,  -16,  -39
2352, 1709826370, "2024/3/7 15:46:10",  -43,  -24,  1002,  0,  -1,  0,  -6,  -16,  -40
2477, 1709826370, "2024/3/7 15:46:10",  -44,  -28,  1001,  0,  0,  -1,  -7,  -17,  -39
2603, 1709826370, "2024/3/7 15:46:10",  -46,  -17,  1001,  0,  0,  0,  -6,  -16,  -40
2728, 1709826370, "2024/3/7 15:46:10",  -38,  -24,  1002,  0,  0,  -1,  -7,  -15,  -40
2853, 1709826370, "2024/3/7 15:46:10",  -34,  -21,  1000,  0,  0,  0,  -7,  -16,  -40
2978, 1709826370, "2024/3/7 15:46:10",  -40,  -19,  1000,  0,  0,  -1,  -7,  -18,  -41
3103, 1709826370, "2024/3/7 15:46:10",  -45,  -23,  1000,  0,  -1,  0,  -7,  -16,  -40
