millis,stamp,datetime,accX,accY,accZ
149749, 1706804137, "2024/2/1 16:15:37",  50,  36,  996
150000, 1706804137, "2024/2/1 16:15:37",  54,  34,  995
150249, 1706804137, "2024/2/1 16:15:37",  52,  33,  1005
150499, 1706804137, "2024/2/1 16:15:37",  50,  28,  1012
150749, 1706804138, "2024/2/1 16:15:38",  48,  23,  1012
150999, 1706804138, "2024/2/1 16:15:38",  53,  18,  1003
151248, 1706804138, "2024/2/1 16:15:38",  52,  15,  1002
151498, 1706804138, "2024/2/1 16:15:38",  46,  24,  998
151749, 1706804139, "2024/2/1 16:15:39",  50,  23,  1005
151999, 1706804139, "2024/2/1 16:15:39",  53,  28,  1013
152249, 1706804139, "2024/2/1 16:15:39",  55,  26,  1003
152499, 1706804139, "2024/2/1 16:15:39",  50,  34,  999
152750, 1706804140, "2024/2/1 16:15:40",  49,  35,  994
152999, 1706804140, "2024/2/1 16:15:40",  49,  35,  995
153249, 1706804140, "2024/2/1 16:15:40",  53,  34,  1003
153499, 1706804140, "2024/2/1 16:15:40",  56,  30,  1011
153749, 1706804141, "2024/2/1 16:15:41",  54,  22,  1011
153999, 1706804141, "2024/2/1 16:15:41",  49,  21,  1001
154249, 1706804141, "2024/2/1 16:15:41",  51,  16,  998
154500, 1706804141, "2024/2/1 16:15:41",  49,  18,  999
154749, 1706804142, "2024/2/1 16:15:42",  55,  21,  1008
154998, 1706804142, "2024/2/1 16:15:42",  56,  25,  1012
155249, 1706804142, "2024/2/1 16:15:42",  55,  33,  1007
155499, 1706804142, "2024/2/1 16:15:42",  53,  35,  997
155749, 1706804143, "2024/2/1 16:15:43",  50,  35,  992
155999, 1706804143, "2024/2/1 16:15:43",  59,  41,  999
156249, 1706804143, "2024/2/1 16:15:43",  54,  35,  1005
156498, 1706804143, "2024/2/1 16:15:43",  53,  32,  1007
156748, 1706804144, "2024/2/1 16:15:44",  56,  22,  1011
157000, 1706804144, "2024/2/1 16:15:44",  53,  16,  1000
157250, 1706804144, "2024/2/1 16:15:44",  50,  20,  1000
157500, 1706804144, "2024/2/1 16:15:44",  48,  19,  996
157750, 1706804145, "2024/2/1 16:15:45",  49,  20,  1005
158000, 1706804145, "2024/2/1 16:15:45",  54,  25,  1015
158249, 1706804145, "2024/2/1 16:15:45",  52,  28,  1005
158499, 1706804145, "2024/2/1 16:15:45",  53,  35,  996
158748, 1706804146, "2024/2/1 16:15:46",  51,  39,  992
158999, 1706804146, "2024/2/1 16:15:46",  53,  36,  995
159249, 1706804146, "2024/2/1 16:15:46",  54,  31,  1006
159499, 1706804146, "2024/2/1 16:15:46",  54,  26,  1012
159749, 1706804147, "2024/2/1 16:15:47",  50,  23,  1009
159998, 1706804147, "2024/2/1 16:15:47",  51,  17,  1001
160248, 1706804147, "2024/2/1 16:15:47",  49,  19,  992
160498, 1706804147, "2024/2/1 16:15:47",  50,  20,  1000
160749, 1706804148, "2024/2/1 16:15:48",  49,  20,  1011
161000, 1706804148, "2024/2/1 16:15:48",  54,  25,  1011
161250, 1706804148, "2024/2/1 16:15:48",  53,  33,  1001
161500, 1706804148, "2024/2/1 16:15:48",  49,  34,  994
161748, 1706804149, "2024/2/1 16:15:49",  54,  41,  986
161998, 1706804149, "2024/2/1 16:15:49",  57,  42,  996
162249, 1706804149, "2024/2/1 16:15:49",  53,  32,  1004
162500, 1706804149, "2024/2/1 16:15:49",  54,  34,  1011
162750, 1706804150, "2024/2/1 16:15:50",  50,  28,  1005
163000, 1706804150, "2024/2/1 16:15:50",  54,  21,  997
163249, 1706804150, "2024/2/1 16:15:50",  50,  20,  998
163499, 1706804150, "2024/2/1 16:15:50",  47,  14,  1001
163748, 1706804151, "2024/2/1 16:15:51",  49,  26,  1007
163998, 1706804151, "2024/2/1 16:15:51",  53,  29,  1011
164249, 1706804151, "2024/2/1 16:15:51",  53,  28,  1003
164499, 1706804151, "2024/2/1 16:15:51",  51,  37,  998
164749, 1706804152, "2024/2/1 16:15:52",  56,  35,  997
164999, 1706804152, "2024/2/1 16:15:52",  52,  34,  999
165250, 1706804152, "2024/2/1 16:15:52",  54,  31,  1007
165499, 1706804152, "2024/2/1 16:15:52",  50,  27,  1014
165749, 1706804153, "2024/2/1 16:15:53",  47,  17,  1007
166000, 1706804153, "2024/2/1 16:15:53",  51,  13,  1003
166249, 1706804153, "2024/2/1 16:15:53",  53,  26,  1000
166499, 1706804153, "2024/2/1 16:15:53",  53,  23,  1002
166749, 1706804154, "2024/2/1 16:15:54",  53,  24,  1009
167000, 1706804154, "2024/2/1 16:15:54",  50,  26,  1009
167249, 1706804154, "2024/2/1 16:15:54",  53,  38,  1005
167499, 1706804154, "2024/2/1 16:15:54",  50,  37,  997
167750, 1706804155, "2024/2/1 16:15:55",  53,  37,  993
167999, 1706804155, "2024/2/1 16:15:55",  55,  38,  1000
168249, 1706804155, "2024/2/1 16:15:55",  51,  36,  1007
168499, 1706804155, "2024/2/1 16:15:55",  52,  29,  1015
168749, 1706804156, "2024/2/1 16:15:56",  49,  17,  1005
168998, 1706804156, "2024/2/1 16:15:56",  53,  21,  999
169248, 1706804156, "2024/2/1 16:15:56",  50,  19,  994
169499, 1706804156, "2024/2/1 16:15:56",  52,  22,  1005
169750, 1706804157, "2024/2/1 16:15:57",  53,  27,  1007
170000, 1706804157, "2024/2/1 16:15:57",  53,  32,  1009
170250, 1706804157, "2024/2/1 16:15:57",  51,  30,  1001
170500, 1706804157, "2024/2/1 16:15:57",  58,  33,  1000
170748, 1706804158, "2024/2/1 16:15:58",  54,  35,  992
170998, 1706804158, "2024/2/1 16:15:58",  53,  35,  998
171249, 1706804158, "2024/2/1 16:15:58",  52,  36,  1011
171499, 1706804158, "2024/2/1 16:15:58",  52,  25,  1007
171749, 1706804159, "2024/2/1 16:15:59",  50,  21,  1007
171999, 1706804159, "2024/2/1 16:15:59",  51,  17,  998
172250, 1706804159, "2024/2/1 16:15:59",  51,  18,  997
172498, 1706804159, "2024/2/1 16:15:59",  49,  30,  1007
172748, 1706804160, "2024/2/1 16:16:0",  50,  19,  1012
172999, 1706804160, "2024/2/1 16:16:0",  53,  25,  1011
173249, 1706804160, "2024/2/1 16:16:0",  51,  32,  1004
173499, 1706804160, "2024/2/1 16:16:0",  52,  33,  997
173750, 1706804161, "2024/2/1 16:16:1",  50,  38,  993
174000, 1706804161, "2024/2/1 16:16:1",  50,  39,  1000
174248, 1706804161, "2024/2/1 16:16:1",  53,  29,  1009
174498, 1706804161, "2024/2/1 16:16:1",  52,  25,  1007
174748, 1706804162, "2024/2/1 16:16:2",  52,  21,  1008
174999, 1706804162, "2024/2/1 16:16:2",  58,  17,  997
175250, 1706804162, "2024/2/1 16:16:2",  54,  20,  1001
175500, 1706804162, "2024/2/1 16:16:2",  50,  22,  1001
175749, 1706804163, "2024/2/1 16:16:3",  53,  23,  1013
175998, 1706804163, "2024/2/1 16:16:3",  51,  29,  1006
176248, 1706804163, "2024/2/1 16:16:3",  53,  35,  1000
176498, 1706804163, "2024/2/1 16:16:3",  53,  37,  997
176750, 1706804164, "2024/2/1 16:16:4",  52,  37,  990
177000, 1706804164, "2024/2/1 16:16:4",  52,  38,  1007
177249, 1706804164, "2024/2/1 16:16:4",  55,  31,  1011
177499, 1706804164, "2024/2/1 16:16:4",  50,  22,  1008
177748, 1706804165, "2024/2/1 16:16:5",  48,  20,  1002
177998, 1706804165, "2024/2/1 16:16:5",  51,  16,  1000
178248, 1706804165, "2024/2/1 16:16:5",  51,  23,  998
178500, 1706804165, "2024/2/1 16:16:5",  51,  20,  1005
178750, 1706804166, "2024/2/1 16:16:6",  48,  29,  1007
178999, 1706804166, "2024/2/1 16:16:6",  52,  30,  1009
179249, 1706804166, "2024/2/1 16:16:6",  53,  34,  1000
179499, 1706804166, "2024/2/1 16:16:6",  54,  33,  996
179748, 1706804167, "2024/2/1 16:16:7",  55,  30,  995
179999, 1706804167, "2024/2/1 16:16:7",  55,  31,  1003
180249, 1706804167, "2024/2/1 16:16:7",  52,  30,  1005
180499, 1706804167, "2024/2/1 16:16:7",  56,  29,  1010
180749, 1706804168, "2024/2/1 16:16:8",  54,  21,  1001
181000, 1706804168, "2024/2/1 16:16:8",  51,  20,  1000
181250, 1706804168, "2024/2/1 16:16:8",  47,  15,  1000
181498, 1706804168, "2024/2/1 16:16:8",  50,  21,  1001
181748, 1706804169, "2024/2/1 16:16:9",  52,  23,  1011
181999, 1706804169, "2024/2/1 16:16:9",  52,  35,  1003
