millis,stamp,datetime,accX,accY,accZ,gyroX,gyroY,gyroZ,compX,compY,compZ
723, 1709823688, "2024/3/7 15:1:28",  15,  24,  1009,  0,  0,  -1,  -19,  31,  -38
923, 1709823688, "2024/3/7 15:1:28",  16,  14,  995,  0,  0,  -1,  -21,  33,  -37
1123, 1709823688, "2024/3/7 15:1:28",  -42,  26,  1003,  -1,  -2,  -1,  -21,  31,  -37
1323, 1709823688, "2024/3/7 15:1:28",  4,  16,  1020,  0,  0,  -1,  -21,  32,  -36
1523, 1709823688, "2024/3/7 15:1:28",  22,  6,  1057,  0,  0,  0,  -21,  33,  -39
1723, 1709823689, "2024/3/7 15:1:29",  11,  -13,  984,  0,  1,  0,  -20,  32,  -37
1923, 1709823689, "2024/3/7 15:1:29",  -10,  3,  986,  -1,  -1,  -1,  -20,  32,  -37
2123, 1709823689, "2024/3/7 15:1:29",  38,  56,  991,  0,  0,  -1,  -21,  32,  -36
2323, 1709823689, "2024/3/7 15:1:29",  -10,  18,  995,  0,  -2,  0,  -20,  31,  -39
2523, 1709823689, "2024/3/7 15:1:29",  -27,  6,  992,  0,  -1,  0,  -19,  31,  -38
2723, 1709823690, "2024/3/7 15:1:30",  5,  1,  995,  0,  1,  -1,  -19,  33,  -37
2923, 1709823690, "2024/3/7 15:1:30",  27,  -12,  979,  0,  0,  -1,  -20,  32,  -37
3123, 1709823690, "2024/3/7 15:1:30",  34,  -6,  993,  0,  -1,  0,  -20,  32,  -38
3323, 1709823690, "2024/3/7 15:1:30",  51,  2,  994,  0,  0,  0,  -22,  33,  -38
3523, 1709823690, "2024/3/7 15:1:30",  2,  25,  1003,  -1,  -1,  0,  -20,  33,  -38
3723, 1709823691, "2024/3/7 15:1:31",  -44,  27,  1015,  0,  -1,  0,  -20,  31,  -38
3923, 1709823691, "2024/3/7 15:1:31",  -2,  15,  1011,  -1,  0,  0,  -20,  32,  -38
4123, 1709823691, "2024/3/7 15:1:31",  11,  2,  1000,  1,  0,  -1,  -20,  30,  -36
4323, 1709823691, "2024/3/7 15:1:31",  -15,  23,  1003,  0,  0,  0,  -20,  33,  -37
4523, 1709823691, "2024/3/7 15:1:31",  -2,  27,  995,  0,  0,  -1,  -20,  32,  -38
4723, 1709823692, "2024/3/7 15:1:32",  0,  13,  1001,  0,  -1,  -1,  -20,  31,  -38
4923, 1709823692, "2024/3/7 15:1:32",  -6,  26,  1000,  0,  0,  -1,  -21,  31,  -38
5123, 1709823692, "2024/3/7 15:1:32",  -6,  14,  999,  0,  0,  -1,  -20,  33,  -38
