millis,stamp,datetime,accX,accY,accZ,gyroX,gyroY,gyroZ,compX,compY,compZ
738925, 1710333970, "2024/3/13 12:46:10",  4,  -53,  1004,  0,  0,  0,  -12,  -26,  -36
739125, 1710333970, "2024/3/13 12:46:10",  7,  -60,  1006,  0,  0,  -1,  -11,  -27,  -37
739325, 1710333970, "2024/3/13 12:46:10",  8,  -57,  1001,  0,  0,  0,  -12,  -26,  -37
739525, 1710333971, "2024/3/13 12:46:11",  6,  -62,  1004,  0,  0,  -1,  -11,  -25,  -35
739725, 1710333971, "2024/3/13 12:46:11",  4,  -59,  1002,  0,  0,  -1,  -12,  -27,  -36
739926, 1710333971, "2024/3/13 12:46:11",  4,  -55,  1006,  0,  0,  -1,  -12,  -26,  -36
740126, 1710333971, "2024/3/13 12:46:11",  7,  -57,  1007,  0,  0,  -1,  -10,  -26,  -36
740326, 1710333971, "2024/3/13 12:46:11",  6,  -56,  1002,  0,  0,  -1,  -11,  -27,  -36
740526, 1710333972, "2024/3/13 12:46:12",  3,  -58,  1008,  0,  0,  -1,  -13,  -27,  -36
740726, 1710333972, "2024/3/13 12:46:12",  10,  -55,  1003,  0,  0,  0,  -10,  -26,  -36
740926, 1710333972, "2024/3/13 12:46:12",  2,  -61,  1007,  0,  0,  -1,  -12,  -25,  -36
741126, 1710333972, "2024/3/13 12:46:12",  9,  -58,  1007,  0,  0,  -1,  -11,  -26,  -36
741326, 1710333972, "2024/3/13 12:46:12",  10,  -61,  1003,  0,  0,  -1,  -11,  -26,  -37
741526, 1710333973, "2024/3/13 12:46:13",  3,  -65,  1007,  0,  0,  -1,  -12,  -26,  -37
741726, 1710333973, "2024/3/13 12:46:13",  3,  -51,  1003,  0,  0,  0,  -11,  -26,  -37
741926, 1710333973, "2024/3/13 12:46:13",  10,  -57,  1004,  0,  0,  0,  -11,  -26,  -36
742126, 1710333973, "2024/3/13 12:46:13",  9,  -54,  1004,  0,  0,  0,  -12,  -24,  -36
742326, 1710333973, "2024/3/13 12:46:13",  5,  -61,  1006,  0,  0,  -1,  -12,  -26,  -36
742526, 1710333974, "2024/3/13 12:46:14",  3,  -58,  1004,  0,  0,  -1,  -12,  -27,  -35
742726, 1710333974, "2024/3/13 12:46:14",  6,  -60,  1004,  0,  -1,  -1,  -11,  -27,  -36
742926, 1710333974, "2024/3/13 12:46:14",  1,  -60,  1003,  0,  0,  0,  -10,  -26,  -37
743126, 1710333974, "2024/3/13 12:46:14",  6,  -60,  1003,  0,  0,  0,  -11,  -26,  -36
743326, 1710333974, "2024/3/13 12:46:14",  6,  -60,  1002,  0,  0,  -1,  -11,  -26,  -36
743526, 1710333975, "2024/3/13 12:46:15",  6,  -59,  1002,  0,  0,  -1,  -12,  -26,  -36
743726, 1710333975, "2024/3/13 12:46:15",  2,  -61,  1003,  0,  0,  -1,  -8,  -26,  -36
