millis,stamp,datetime,accX,accY,accZ,gyroX,gyroY,gyroZ,compX,compY,compZ
2039133, 1710335271, "2024/3/13 13:7:51",  6,  -64,  1004,  0,  -1,  0,  -10,  -26,  -38
2039333, 1710335271, "2024/3/13 13:7:51",  7,  -59,  1007,  0,  0,  -1,  -9,  -27,  -40
2039533, 1710335271, "2024/3/13 13:7:51",  3,  -61,  1004,  0,  0,  -1,  -9,  -27,  -40
2039733, 1710335271, "2024/3/13 13:7:51",  2,  -53,  1004,  0,  0,  0,  -9,  -24,  -41
2039933, 1710335272, "2024/3/13 13:7:52",  0,  -58,  1008,  0,  0,  -1,  -12,  -24,  -40
2040133, 1710335272, "2024/3/13 13:7:52",  2,  -59,  1001,  0,  0,  0,  -10,  -27,  -40
2040333, 1710335272, "2024/3/13 13:7:52",  7,  -59,  1001,  0,  0,  0,  -12,  -27,  -39
2040534, 1710335272, "2024/3/13 13:7:52",  3,  -54,  1002,  0,  -1,  -1,  -9,  -27,  -40
2040734, 1710335272, "2024/3/13 13:7:52",  5,  -59,  1002,  0,  0,  0,  -9,  -26,  -38
2040934, 1710335273, "2024/3/13 13:7:53",  6,  -58,  1002,  0,  0,  -1,  -9,  -26,  -37
2041134, 1710335273, "2024/3/13 13:7:53",  7,  -61,  1004,  0,  0,  -1,  -8,  -26,  -40
2041334, 1710335273, "2024/3/13 13:7:53",  8,  -53,  1006,  0,  0,  0,  -11,  -25,  -39
2041534, 1710335273, "2024/3/13 13:7:53",  3,  -55,  1005,  0,  0,  0,  -9,  -26,  -39
2041734, 1710335273, "2024/3/13 13:7:53",  4,  -60,  1002,  0,  0,  -1,  -10,  -25,  -38
2041934, 1710335274, "2024/3/13 13:7:54",  7,  -60,  1004,  0,  0,  0,  -10,  -26,  -40
2042134, 1710335274, "2024/3/13 13:7:54",  8,  -58,  999,  0,  0,  -1,  -9,  -24,  -38
2042334, 1710335274, "2024/3/13 13:7:54",  4,  -55,  1003,  0,  0,  0,  -10,  -26,  -39
2042534, 1710335274, "2024/3/13 13:7:54",  5,  -55,  1001,  0,  0,  0,  -9,  -26,  -39
2042734, 1710335274, "2024/3/13 13:7:54",  8,  -56,  1005,  0,  0,  -1,  -10,  -25,  -39
2042934, 1710335275, "2024/3/13 13:7:55",  4,  -55,  1003,  0,  0,  0,  -9,  -26,  -38
2043134, 1710335275, "2024/3/13 13:7:55",  1,  -58,  1006,  0,  0,  -1,  -11,  -26,  -40
2043334, 1710335275, "2024/3/13 13:7:55",  5,  -54,  1007,  0,  0,  -1,  -9,  -27,  -39
2043534, 1710335275, "2024/3/13 13:7:55",  2,  -60,  1001,  0,  0,  -1,  -11,  -26,  -39
2043734, 1710335275, "2024/3/13 13:7:55",  8,  -63,  1003,  0,  0,  0,  -10,  -26,  -38
2043934, 1710335276, "2024/3/13 13:7:56",  5,  -57,  1006,  0,  0,  -1,  -10,  -25,  -40
2044134, 1710335276, "2024/3/13 13:7:56",  2,  -59,  1000,  0,  0,  -1,  -10,  -26,  -39
2044334, 1710335276, "2024/3/13 13:7:56",  8,  -62,  1000,  0,  0,  -1,  -9,  -27,  -39
2044534, 1710335276, "2024/3/13 13:7:56",  7,  -64,  1002,  0,  0,  -1,  -10,  -26,  -39
