millis,stamp,datetime,accX,accY,accZ,gyroX,gyroY,gyroZ,compX,compY,compZ
3695734, 1710336928, "2024/3/13 13:35:28",  8,  -57,  1002,  0,  0,  0,  -12,  -27,  -37
3695934, 1710336929, "2024/3/13 13:35:29",  4,  -57,  1004,  0,  0,  0,  -11,  -28,  -36
3696134, 1710336929, "2024/3/13 13:35:29",  4,  -62,  1004,  0,  0,  0,  -9,  -26,  -36
3696334, 1710336929, "2024/3/13 13:35:29",  9,  -59,  1006,  0,  -1,  -1,  -11,  -26,  -36
3696534, 1710336929, "2024/3/13 13:35:29",  0,  -61,  1001,  0,  -1,  -1,  -10,  -26,  -37
3696734, 1710336929, "2024/3/13 13:35:29",  1,  -62,  1002,  0,  0,  -1,  -11,  -26,  -36
3696934, 1710336930, "2024/3/13 13:35:30",  5,  -55,  1002,  0,  0,  -1,  -10,  -27,  -37
3697134, 1710336930, "2024/3/13 13:35:30",  5,  -61,  1004,  0,  0,  0,  -10,  -26,  -36
3697334, 1710336930, "2024/3/13 13:35:30",  0,  -58,  1006,  0,  0,  0,  -12,  -26,  -37
3697534, 1710336930, "2024/3/13 13:35:30",  3,  -61,  999,  0,  0,  -1,  -10,  -26,  -36
3697734, 1710336930, "2024/3/13 13:35:30",  5,  -57,  1005,  0,  0,  -1,  -10,  -26,  -37
3697934, 1710336931, "2024/3/13 13:35:31",  6,  -56,  1003,  0,  -1,  0,  -9,  -27,  -36
3698134, 1710336931, "2024/3/13 13:35:31",  6,  -61,  1003,  0,  0,  -1,  -11,  -27,  -37
3698334, 1710336931, "2024/3/13 13:35:31",  3,  -56,  1005,  0,  0,  0,  -11,  -26,  -37
3698534, 1710336931, "2024/3/13 13:35:31",  8,  -57,  1002,  0,  -1,  -1,  -12,  -27,  -35
3698734, 1710336931, "2024/3/13 13:35:31",  1,  -59,  1000,  0,  0,  0,  -9,  -26,  -36
3698934, 1710336932, "2024/3/13 13:35:32",  6,  -52,  1006,  0,  0,  -1,  -11,  -26,  -36
3699134, 1710336932, "2024/3/13 13:35:32",  0,  -61,  1002,  0,  0,  0,  -11,  -25,  -34
3699334, 1710336932, "2024/3/13 13:35:32",  1,  -56,  1002,  0,  0,  -1,  -10,  -26,  -36
3699534, 1710336932, "2024/3/13 13:35:32",  -1,  -50,  1015,  0,  0,  -1,  -10,  -27,  -35
3699734, 1710336932, "2024/3/13 13:35:32",  1,  -63,  1001,  0,  0,  0,  -8,  -26,  -37
3699934, 1710336933, "2024/3/13 13:35:33",  1,  -65,  1004,  0,  0,  0,  -11,  -25,  -35
3700134, 1710336933, "2024/3/13 13:35:33",  -1,  -55,  1000,  0,  0,  -1,  -10,  -26,  -37
3700334, 1710336933, "2024/3/13 13:35:33",  5,  -56,  1005,  0,  0,  -1,  -10,  -28,  -36
3700534, 1710336933, "2024/3/13 13:35:33",  5,  -52,  1003,  0,  0,  -1,  -9,  -25,  -36
3700734, 1710336933, "2024/3/13 13:35:33",  8,  -61,  1006,  0,  0,  0,  -10,  -26,  -37
3700934, 1710336934, "2024/3/13 13:35:34",  11,  -60,  1003,  0,  0,  -1,  -11,  -25,  -35
3701134, 1710336934, "2024/3/13 13:35:34",  3,  -57,  1004,  0,  0,  -1,  -12,  -26,  -36
3701334, 1710336934, "2024/3/13 13:35:34",  8,  -62,  1005,  0,  0,  0,  -10,  -26,  -36
3701534, 1710336934, "2024/3/13 13:35:34",  4,  -59,  1000,  0,  -1,  0,  -11,  -27,  -37
3701734, 1710336934, "2024/3/13 13:35:34",  8,  -55,  1004,  0,  0,  0,  -11,  -27,  -36
3701934, 1710336935, "2024/3/13 13:35:35",  9,  -61,  999,  0,  0,  0,  -12,  -27,  -35
3702134, 1710336935, "2024/3/13 13:35:35",  7,  -57,  1007,  0,  0,  -1,  -9,  -26,  -37
3702334, 1710336935, "2024/3/13 13:35:35",  12,  -36,  1020,  0,  0,  -1,  -11,  -28,  -36
3702534, 1710336935, "2024/3/13 13:35:35",  0,  -51,  988,  0,  -1,  -1,  -10,  -27,  -38
3702734, 1710336935, "2024/3/13 13:35:35",  -1,  -56,  1003,  0,  0,  -1,  -10,  -27,  -36
3702934, 1710336936, "2024/3/13 13:35:36",  4,  -59,  1002,  0,  0,  -1,  -11,  -26,  -36
