millis,stamp,datetime,accX,accY,accZ,gyroX,gyroY,gyroZ,compX,compY,compZ
1480302, 1710334712, "2024/3/13 12:58:32",  6,  -54,  1001,  0,  0,  0,  -9,  -27,  -35
1480502, 1710334712, "2024/3/13 12:58:32",  5,  -59,  1004,  0,  0,  -1,  -10,  -27,  -35
1480702, 1710334712, "2024/3/13 12:58:32",  6,  -55,  1001,  0,  0,  -1,  -10,  -28,  -34
1480902, 1710334712, "2024/3/13 12:58:32",  8,  -57,  1003,  0,  0,  -1,  -10,  -27,  -34
1481102, 1710334713, "2024/3/13 12:58:33",  7,  -51,  1004,  0,  0,  0,  -9,  -27,  -35
1481302, 1710334713, "2024/3/13 12:58:33",  7,  -60,  1004,  0,  0,  0,  -9,  -28,  -35
1481502, 1710334713, "2024/3/13 12:58:33",  2,  -60,  1003,  0,  0,  -1,  -9,  -27,  -34
1481702, 1710334713, "2024/3/13 12:58:33",  8,  -58,  1005,  0,  0,  -1,  -10,  -27,  -35
1481902, 1710334713, "2024/3/13 12:58:33",  6,  -56,  1003,  0,  -1,  0,  -11,  -28,  -35
1482102, 1710334714, "2024/3/13 12:58:34",  10,  -54,  1001,  0,  0,  -1,  -10,  -27,  -33
1482302, 1710334714, "2024/3/13 12:58:34",  3,  -52,  1004,  0,  0,  0,  -11,  -26,  -34
1482502, 1710334714, "2024/3/13 12:58:34",  7,  -60,  1004,  0,  0,  0,  -9,  -27,  -35
1482702, 1710334714, "2024/3/13 12:58:34",  7,  -58,  1001,  0,  0,  -1,  -9,  -26,  -35
1482902, 1710334714, "2024/3/13 12:58:34",  5,  -51,  1003,  0,  0,  -1,  -11,  -28,  -34
1483102, 1710334715, "2024/3/13 12:58:35",  6,  -57,  1005,  0,  -1,  0,  -11,  -27,  -34
1483302, 1710334715, "2024/3/13 12:58:35",  0,  -59,  1001,  0,  0,  -1,  -9,  -26,  -33
1483502, 1710334715, "2024/3/13 12:58:35",  7,  -59,  1004,  0,  0,  -1,  -9,  -26,  -34
1483702, 1710334715, "2024/3/13 12:58:35",  8,  -60,  1002,  0,  0,  -1,  -11,  -27,  -35
1483902, 1710334715, "2024/3/13 12:58:35",  7,  -56,  999,  0,  0,  -1,  -12,  -27,  -34
1484102, 1710334716, "2024/3/13 12:58:36",  9,  -51,  1007,  0,  0,  0,  -10,  -27,  -34
1484302, 1710334716, "2024/3/13 12:58:36",  3,  -61,  1001,  0,  -1,  -1,  -10,  -26,  -34
1484502, 1710334716, "2024/3/13 12:58:36",  7,  -61,  1004,  0,  0,  -1,  -11,  -26,  -35
1484702, 1710334716, "2024/3/13 12:58:36",  3,  -60,  1008,  0,  0,  -1,  -11,  -28,  -35
1484902, 1710334716, "2024/3/13 12:58:36",  5,  -57,  1007,  0,  0,  0,  -10,  -28,  -33
1485102, 1710334717, "2024/3/13 12:58:37",  6,  -49,  1004,  0,  0,  0,  -10,  -26,  -35
1485302, 1710334717, "2024/3/13 12:58:37",  5,  -60,  1004,  0,  0,  -1,  -11,  -26,  -34
