millis,stamp,datetime,accX,accY,accZ,gyroX,gyroY,gyroZ,compX,compY,compZ
188838, 1710332860, "2024/3/13 12:27:40",  3,  -56,  998,  0,  0,  0,  -12,  -24,  -35
189038, 1710332860, "2024/3/13 12:27:40",  1,  -56,  996,  0,  0,  0,  -10,  -24,  -37
189238, 1710332860, "2024/3/13 12:27:40",  0,  -48,  995,  0,  0,  0,  -10,  -24,  -36
189438, 1710332861, "2024/3/13 12:27:41",  4,  -61,  998,  0,  -1,  0,  -11,  -25,  -37
189638, 1710332861, "2024/3/13 12:27:41",  5,  -62,  996,  0,  0,  0,  -11,  -25,  -37
189838, 1710332861, "2024/3/13 12:27:41",  7,  -58,  1000,  0,  -1,  -1,  -11,  -26,  -37
190038, 1710332861, "2024/3/13 12:27:41",  1,  -58,  1000,  0,  0,  -1,  -12,  -25,  -36
190238, 1710332861, "2024/3/13 12:27:41",  2,  -57,  998,  0,  0,  0,  -11,  -25,  -35
190438, 1710332862, "2024/3/13 12:27:42",  0,  -62,  999,  0,  0,  0,  -11,  -25,  -35
190638, 1710332862, "2024/3/13 12:27:42",  4,  -59,  1001,  0,  0,  0,  -12,  -25,  -36
190838, 1710332862, "2024/3/13 12:27:42",  7,  -55,  999,  0,  0,  0,  -11,  -25,  -37
191038, 1710332862, "2024/3/13 12:27:42",  2,  -58,  1000,  0,  0,  0,  -10,  -26,  -36
191238, 1710332862, "2024/3/13 12:27:42",  6,  -56,  998,  0,  0,  0,  -11,  -25,  -37
191438, 1710332863, "2024/3/13 12:27:43",  1,  -59,  999,  0,  0,  0,  -11,  -24,  -36
191638, 1710332863, "2024/3/13 12:27:43",  4,  -53,  997,  0,  0,  0,  -12,  -25,  -34
191838, 1710332863, "2024/3/13 12:27:43",  2,  -57,  1000,  0,  0,  0,  -12,  -25,  -36
192038, 1710332863, "2024/3/13 12:27:43",  7,  -61,  1000,  0,  0,  -1,  -11,  -26,  -36
192238, 1710332863, "2024/3/13 12:27:43",  5,  -61,  1000,  0,  0,  0,  -10,  -25,  -37
192438, 1710332864, "2024/3/13 12:27:44",  2,  -58,  995,  0,  0,  0,  -13,  -25,  -36
192638, 1710332864, "2024/3/13 12:27:44",  5,  -56,  1000,  0,  0,  0,  -11,  -26,  -37
192838, 1710332864, "2024/3/13 12:27:44",  3,  -55,  1001,  0,  0,  0,  -10,  -25,  -36
